1-2,Estructural,Fragmentada,Viruta,Bote_Fragmentado,Escarpa,Conos_y_Tortas,ARRABIO,1-2_Importacion,Estanada,Otras_Chatarras,OxigenoMecheros_per_ton_control,GasMecheros_per_ton_control,GrafitoTotal_per_ton_control,OxigenCojetTotal_per_ton_control,TiempoOnTotal_state,TiempoOffTotal_state,SalidaHornoCucharaTemp_state,Cargo_Total_state,NivelEscoria_output,EnergiaVuelco_output,PromedioEscoriaEspumante_output,TiempoEscoriaEspumante_output,PotenciaActiva_per_ton_output
44.42742994825497,10.347555355574746,19.684885079577043,9.0063937412458,6.080948683150568,0.0,0.0,0.0,7.416304403045191,3.0357570523473956,0.0,0.6168762836469726,0.22497840933007235,1.088605206435834,17.45397014318787,2303,33,1588.0,137.791,0.0,49035.0,62.0,140.0,355.86504198387416
40.340609778098504,10.257983041674185,19.400324733898614,10.310662096337724,7.979072704311745,0.0,0.0,0.0,8.394010463647845,3.3158939202597875,0.0,0.0,0.22370557459859283,1.2700703590113658,17.405736965542125,2275,33,1582.0,138.575,0.0,49035.0,68.0,180.0,353.8517048529677
57.10529006997911,12.79638855206066,0.0,9.312042542622974,6.939473184414674,0.0,0.0,0.0,10.073923651185556,3.7728819997370304,0.0,0.6062908150593873,0.21914125845520022,0.8108226562842409,18.064544405323673,2292,33,1595.0,136.898,0.0,47970.0,79.0,281.0,350.4068722698652
61.3886950955501,14.644303314944944,0.0,7.256341837064954,6.524162632968203,0.0,0.0,0.0,6.868675244719032,3.3171026417428453,0.0,0.589771068132943,0.22296223307464919,1.237080777059344,17.930478937261302,2357,146,1596.0,139.037,0.0,49035.0,80.0,289.0,352.67590641340075
59.69234102480772,10.132524464666162,0.0,11.970534069981584,6.955548333513884,0.0,0.0,0.0,7.4004261004586,3.8479038024049403,0.0,0.5922074170367962,0.21666125013541326,1.336077709168382,17.809554761130972,2329,36,1617.0,138.465,0.0,49035.0,76.0,241.0,354.132813346333
62.81342169595662,9.370380252540187,3.356866251775786,10.002812412112123,10.679233581642881,0.0,0.0,0.0,3.77728580597241,0.0,0.0,0.6778634321523607,0.24518464567213044,2.5744387795573695,21.742109020631567,2846,39,1590.0,138.671,0.0,54525.0,71.0,267.0,393.1968472139092
33.61670635176009,4.726172855396101,21.58118283029796,3.6701203423643745,8.330651908102196,19.014737113070343,0.0,0.0,9.060428599008947,0.0,0.0,0.14801467275886482,0.0,4.6785507432910745,33.40626809962031,3468,1261,1592.0,155.39,0.0,80970.0,54.0,73.0,418.55975287985075
62.89649749925378,9.952023529583062,0.0,7.845135739194372,8.557138593029942,0.0,0.0,0.0,7.669683093208308,3.079521545730531,0.0,0.6115361934784033,0.22568597616464883,0.8299419768635473,18.404327346588136,2329,36,1577.0,137.359,0.0,48045.0,80.0,222.0,349.77686209130815
62.70420676697121,13.322384934237892,0.0,8.888283300583755,4.048278137146627,0.0,0.0,0.0,6.625693836864073,4.410435880150887,0.0,0.5880581173534516,0.21514321366589692,1.0111731042297156,18.452116292078426,2331,69,1591.0,139.442,0.0,49560.0,83.0,244.0,355.4165889760617
54.523947718372774,12.296027448589,0.0,7.300031592326738,7.6365266073514615,3.7954874402133583,0.0,0.0,11.432014047564818,3.01596514558185,0.0,0.5804171656539978,0.2130645291641258,1.065322645820629,18.125179084410288,2241,33,1584.0,136.109,0.0,48060.0,86.0,292.0,353.09935419406503
