1-2;Estructural;Fragmentada;Viruta;Bote_Fragmentado;Escarpa;Conos_y_Tortas;ARRABIO;1-2_Importacion;Estanada;Otras_Chatarras;Cargo_Total;SalidaHornoCucharaTemp;TiempoOnTotal;TiempoOffTotal;OxigenoMecheros;GasMecheros;GrafitoTotal;OxigenCojetTotal;SecuenciaEsPrimera_num;PotenciaActiva
53.399;13.898;34.072;14.669;0.0;0.0;0.0;0.0;18.024;4.018;0.0;138.079;1586.7;2436;71;94;37;228;2109;0;45795
61.893;15.999;39.682;10.468;0.0;0.0;0.0;0.0;19.783;4.678;0.0;152.502;1586.6;2593;74;90;35;309;2549;0;51060
54.073;10.428;36.22;13.364;0.0;0.0;0.0;0.0;20.52;4.64;0.0;139.244;1580.0;2452;68;92;36;193;2195;0;46080
55.311;15.301;32.015;11.671;0.0;0.0;0.0;0.0;17.794;5.652;0.0;137.744;1590.4;2472;99;93;36;352;2135;0;46080
60.027;11.132;30.269;11.712;0.0;0.0;0.0;0.0;18.669;6.405;0.0;138.214;1583.8;2374;71;91;35;171;2115;0;46050
57.503;12.712;37.014;11.664;0.0;0.0;0.0;0.0;16.81;3.839;0.0;139.541;1587.3;2399;68;92;36;239;2098;0;46050
48.164;15.555;37.118;11.419;0.0;0.0;0.0;0.0;21.696;4.066;0.0;138.017;1584.5;2438;499;94;36;190;2130;0;46050
57.231;10.996;36.767;10.282;0.0;0.0;0.0;0.0;19.371;3.07;0.0;137.717;1588.2;2509;103;97;38;187;2198;0;46050
54.636;15.679;33.388;12.504;0.0;0.0;0.0;0.0;18.724;3.156;0.0;138.087;1579.6;2441;71;95;37;208;2138;0;46050
56.996;11.581;36.361;11.393;0.0;0.0;0.0;0.0;17.201;4.375;0.0;137.908;1573.8;2422;68;92;36;193;2163;0;46020
54.695;13.568;38.029;12.093;0.0;0.0;0.0;0.0;15.662;4.375;0.0;138.422;1573.6;2427;130;93;36;187;2146;0;46035
56.967;12.501;29.208;11.671;0.0;0.0;0.0;0.0;24.202;3.833;0.0;138.381;1586.9;2520;74;97;37;228;2235;0;46065
52.479;12.052;26.195;11.746;0.0;0.0;0.0;0.0;20.406;5.463;0.0;128.341;1581.9;2492;74;92;36;192;2212;0;46020
56.647;13.26;30.01;11.501;0.0;0.0;0.0;0.0;20.937;6.053;0.0;138.409;1583.2;2416;316;93;36;169;2131;0;46035
56.647;13.26;30.01;11.501;0.0;0.0;0.0;0.0;20.937;6.053;0.0;138.409;1583.2;2416;316;93;36;169;2131;0;46035
56.38;13.346;28.778;12.559;0.0;0.0;0.0;0.0;20.948;6.064;0.0;138.073;1570.2;2413;85;91;35;210;2176;0;46035
57.794;13.026;34.208;10.314;0.0;0.0;0.0;0.0;16.307;6.714;0.0;138.364;1573.7;2464;71;94;37;202;2198;0;46050
57.494;14.396;31.106;12.727;0.0;0.0;0.0;0.0;18.208;4.867;0.0;138.799;1571.0;2427;71;92;36;206;2140;0;46035
54.666;11.971;34.502;12.084;0.0;0.0;0.0;0.0;20.98;4.039;0.0;138.244;1584.8;2464;68;0;0;205;2523;0;46035
55.917;17.531;27.164;11.542;0.0;0.0;0.0;0.0;21.396;5.16;0.0;138.708;1596.5;2447;71;0;0;223;2470;0;46050
53.133;14.878;32.704;13.804;0.0;0.0;0.0;0.0;20.801;2.929;0.0;138.249;1578.1;2424;68;49;19;160;2490;0;46035
52.605;12.946;35.252;9.125;0.0;0.0;0.0;0.0;22.615;4.51;0.0;137.053;1582.6;2444;68;79;31;161;2520;0;46080
50.67;13.302;21.69;11.246;4.547;0.0;0.0;0.0;21.196;4.505;0.0;127.154;1587.8;2368;99;80;31;208;2433;0;46080
59.446;14.415;29.216;11.364;3.476;0.0;0.0;0.0;20.615;0.0;0.0;138.532;1585.2;2371;71;80;31;178;2445;0;46065
44.854;15.008;27.72;12.409;5.117;0.0;0.0;0.0;18.365;5.56;0.0;129.033;1586.7;2405;74;79;31;188;2529;0;46545
50.544;10.043;30.94;11.896;6.597;0.0;0.0;0.0;24.645;3.054;0.0;137.718;1575.8;2391;71;82;32;189;2418;0;46575
50.544;10.043;30.94;11.896;6.597;0.0;0.0;0.0;24.645;3.054;0.0;137.718;1575.8;2391;71;82;32;189;2418;0;46575
46.422;13.009;24.991;14.117;5.449;0.0;0.0;0.0;20.009;4.1;0.0;128.096;1582.7;2424;468;79;30;169;2512;0;46590
52.274;15.284;27.777;13.143;6.232;0.0;0.0;0.0;18.353;5.106;0.0;138.169;1577.5;2526;260;86;33;118;2484;0;46530
57.065;9.632;28.971;10.609;4.432;0.0;0.0;0.0;19.985;6.941;0.0;137.634;1572.4;2455;125;84;32;203;2491;0;46545
52.382;15.592;30.862;10.917;3.546;0.0;0.0;0.0;20.888;4.488;0.0;138.677;1571.1;2379;111;80;31;230;2446;0;46575
51.931;13.893;30.947;11.016;5.291;0.0;0.0;0.0;20.595;5.398;0.0;139.072;1574.9;2517;74;83;32;173;2638;0;46545
50.728;11.537;29.435;12.477;0.0;0.0;0.0;0.0;18.778;5.653;0.0;128.609;1574.9;2438;231;81;31;230;2529;0;46605
54.582;14.808;34.291;11.825;0.0;0.0;0.0;0.0;17.81;4.613;0.0;137.928;1581.5;2464;68;82;32;210;2553;0;46545
58.208;11.343;34.133;11.528;0.0;0.0;0.0;0.0;18.474;5.209;0.0;138.896;1597.2;2413;71;80;31;243;2499;0;46530
55.035;13.747;36.362;12.231;0.0;0.0;0.0;0.0;17.43;3.709;0.0;138.514;1611.0;2360;131;78;30;220;2437;1;46590
55.221;13.059;33.222;12.1;0.0;0.0;0.0;0.0;20.861;3.46;0.0;137.923;1586.2;2436;367;81;31;202;2513;0;46545
58.298;12.523;33.977;11.786;0.0;0.0;0.0;0.0;15.815;5.885;0.0;138.284;1585.7;2447;74;82;32;230;2526;0;46560
55.976;13.66;31.981;11.487;0.0;0.0;0.0;0.0;19.67;4.829;0.0;137.605;1593.2;2422;716;81;31;215;2480;0;46545
52.94;12.214;27.703;10.818;0.0;0.0;0.0;0.0;19.692;5.328;0.0;128.694;1588.2;2419;552;80;31;236;2495;0;46530
58.45;13.37;33.574;10.885;0.0;0.0;0.0;0.0;17.949;4.15;0.0;138.38;1610.1;2416;1453;39;15;177;2633;1;46545
56.714;13.671;34.276;9.562;0.0;0.0;0.0;0.0;19.491;4.78;0.0;138.496;1590.7;2466;260;69;27;568;2028;0;46050
69.721;13.199;36.995;10.718;0.0;0.0;0.0;0.0;21.505;5.604;0.0;157.744;1585.5;2618;3692;75;29;667;2874;0;50055
55.416;12.935;31.768;11.255;0.0;0.0;0.0;0.0;21.771;5.23;0.0;138.375;1581.4;2382;71;72;28;262;2644;0;46530
53.731;13.189;34.067;12.957;0.0;0.0;0.0;0.0;18.907;5.452;0.0;138.303;1577.1;2422;74;72;28;234;2772;0;46560
45.622;16.145;36.462;13.447;0.0;0.0;0.0;0.0;18.94;6.984;0.0;137.601;1579.9;2500;600;75;29;260;2749;0;46545
49.788;12.452;36.157;13.044;0.0;0.0;0.0;0.0;21.007;4.781;0.0;137.228;1578.9;2427;1013;71;27;309;2652;0;46545
44.595;15.355;43.852;12.802;0.0;0.0;0.0;0.0;13.525;7.97;0.0;138.097;1590.4;2391;766;71;27;262;2676;0;46560
52.421;11.326;35.949;11.097;0.0;0.0;0.0;0.0;21.099;5.295;0.0;137.187;1595.4;2433;544;71;27;294;2777;0;46530
15.282;12.036;29.672;10.941;0.0;0.0;0.0;0.0;18.858;3.833;0.0;90.623;1589.1;1710;1125;0;0;447;1868;0;32775
73.544;14.109;35.747;10.775;0.0;0.0;0.0;0.0;18.977;2.399;0.0;155.549;1576.7;2964;715;67;26;561;3623;0;54480
52.931;14.953;33.919;13.136;0.0;0.0;0.0;0.0;19.562;3.682;0.0;138.183;1584.7;2509;161;75;29;248;2789;0;47070
57.233;13.114;34.096;11.713;0.0;0.0;0.0;0.0;16.375;4.997;0.0;137.528;1585.5;2416;321;71;27;203;2773;0;47070
57.233;13.114;34.096;11.713;0.0;0.0;0.0;0.0;16.375;4.997;0.0;137.528;1585.5;2416;321;71;27;203;2773;0;47070
56.298;13.357;31.668;12.883;0.0;0.0;0.0;0.0;19.045;5.019;0.0;138.27;1593.4;2452;96;73;28;153;2787;0;47040
56.202;12.832;33.95;11.62;0.0;0.0;0.0;0.0;18.743;4.927;0.0;138.274;1587.1;2441;173;72;28;219;2761;0;47100
56.202;12.832;33.95;11.62;0.0;0.0;0.0;0.0;18.743;4.927;0.0;138.274;1587.1;2441;173;72;28;219;2761;0;47100
25.574;14.537;24.424;5.831;0.0;0.0;0.0;0.0;16.893;3.173;0.0;90.432;1569.7;1609;193;0;0;251;2164;0;32040
78.632;0.0;59.221;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;137.854;1588.1;3184;353;0;0;497;3247;0;51075
62.525;15.934;42.312;13.535;0.0;0.0;0.0;0.0;21.176;0.0;0.0;155.482;1617.6;2770;207;0;0;325;2685;1;55740
44.526;20.854;43.127;14.339;0.0;0.0;0.0;0.0;14.639;0.0;0.0;137.485;1601.7;2737;198;0;0;187;2501;0;49140
50.279;19.193;36.478;13.515;0.0;0.0;0.0;0.0;19.49;0.0;0.0;138.955;1595.2;2590;297;0;0;180;2392;0;48555
50.735;15.967;37.498;10.325;0.0;0.0;0.0;0.0;24.542;0.0;0.0;139.065;1607.0;2545;997;0;0;182;2926;0;47760
54.96;17.357;37.747;11.76;0.0;0.0;0.0;0.0;16.725;0.0;0.0;138.549;1604.6;2475;316;0;0;306;2173;0;46035
49.995;16.908;37.884;12.71;0.0;0.0;0.0;0.0;20.661;0.0;0.0;138.157;1590.1;2486;454;0;0;190;2544;0;46200
58.406;14.261;42.042;16.622;0.0;0.0;0.0;0.0;19.297;0.0;0.0;150.628;1595.6;2832;1697;0;0;277;3102;0;50010
51.206;17.943;38.266;13.635;0.0;0.0;0.0;0.0;17.292;0.0;0.0;138.345;1589.8;2551;345;0;0;223;2496;0;45540
51.887;16.746;35.341;14.467;0.0;0.0;0.0;0.0;20.081;0.0;0.0;138.522;1595.6;2509;153;0;0;230;2570;0;45555
49.842;18.652;36.313;14.519;0.0;0.0;0.0;0.0;19.339;0.0;0.0;138.665;1589.9;2436;215;0;0;232;2419;0;45540
52.095;14.331;40.297;12.995;0.0;0.0;0.0;0.0;18.63;0.0;0.0;138.349;1591.1;2436;260;0;0;235;2426;0;45060
56.532;17.672;44.583;13.238;0.0;0.0;0.0;0.0;18.212;0.0;0.0;150.239;1587.8;2647;305;0;0;333;2994;0;49020
51.032;15.342;40.114;13.847;0.0;0.0;0.0;0.0;18.11;0.0;0.0;138.444;1592.5;2382;501;0;0;229;2406;0;45060
52.855;16.567;38.484;14.212;0.0;0.0;0.0;0.0;15.683;0.0;0.0;137.8;1591.9;2458;299;0;0;243;2757;0;45045
53.135;20.671;29.269;12.977;0.0;0.0;0.0;0.0;21.846;0.0;0.0;137.895;1600.0;2391;218;0;0;237;2655;0;45030
47.381;18.992;38.571;14.942;0.0;0.0;0.0;0.0;18.871;0.0;0.0;138.76;1591.6;2368;190;0;0;193;2643;0;45075
63.91;14.102;42.383;13.31;0.0;0.0;0.0;0.0;17.374;0.0;0.0;151.079;1596.8;2587;735;0;0;362;3510;0;49080
59.018;15.977;29.928;12.764;0.0;0.0;0.0;0.0;21.916;0.0;0.0;139.601;1594.2;2348;733;0;0;230;2621;0;45075
50.237;17.103;36.598;13.906;0.0;0.0;0.0;0.0;20.524;0.0;0.0;138.368;1601.5;2360;446;0;0;230;2563;0;44565
48.6;14.754;38.74;16.828;0.0;0.0;0.0;0.0;19.616;0.0;0.0;138.538;1594.2;2427;220;0;0;200;2654;0;44565
51.028;19.441;34.222;15.947;0.0;0.0;0.0;0.0;18.311;0.0;0.0;138.949;1597.7;2368;836;74;29;221;2875;0;44580
55.367;20.255;39.853;17.686;0.0;0.0;0.0;0.0;17.402;0.0;0.0;150.564;1595.1;2607;119;75;29;252;3039;0;49230
48.695;19.13;40.219;10.897;0.0;0.0;0.0;0.0;19.426;0.0;0.0;138.368;1592.4;2399;77;75;29;241;2628;0;44580
53.479;15.95;35.774;12.604;0.0;0.0;0.0;0.0;20.839;0.0;0.0;138.649;1598.7;2365;162;73;28;228;2545;0;44580
52.757;17.044;33.78;14.312;0.0;0.0;0.0;0.0;20.563;0.0;0.0;138.455;1599.4;2382;142;76;29;260;2529;0;44520
54.807;16.031;35.927;12.955;0.0;0.0;0.0;0.0;19.513;0.0;0.0;139.233;1597.3;2410;1149;74;28;228;2815;0;44550
57.89;16.958;41.579;14.748;0.0;0.0;0.0;0.0;19.34;0.0;0.0;150.514;1596.1;2621;187;77;29;303;3026;0;48540
49.955;18.441;38.046;15.409;0.0;0.0;0.0;0.0;17.428;0.0;0.0;139.278;1595.9;2450;319;75;29;224;2735;0;44610
51.756;18.348;32.094;16.935;0.0;0.0;0.0;0.0;19.497;0.0;0.0;138.631;1596.1;2377;145;74;29;227;2601;0;44550
56.324;18.263;35.45;12.928;0.0;0.0;0.0;0.0;16.28;0.0;0.0;139.244;1592.8;2354;161;73;28;225;2603;0;44550
52.646;18.175;35.027;14.772;0.0;0.0;0.0;0.0;17.087;0.0;0.0;137.707;1619.0;2424;111;0;0;224;2133;1;45555
49.622;15.317;30.1;15.28;5.313;0.0;0.0;0.0;17.64;4.764;0.0;138.036;1602.7;2393;108;83;36;204;2072;0;45555
53.19;13.1;37.177;13.92;6.009;0.0;0.0;0.0;19.579;6.9;0.0;149.874;1588.7;2627;1621;86;37;276;2456;0;49065
50.315;13.01;27.373;14.202;7.059;0.0;0.0;0.0;19.404;7.114;0.0;138.476;1584.1;2407;108;82;35;211;2164;0;46050
45.198;12.563;29.399;14.283;6.183;0.0;0.0;0.0;17.948;2.725;0.0;128.299;1583.0;2455;150;85;37;241;2133;0;46065
42.373;15.615;27.761;14.517;6.379;0.0;0.0;0.0;17.081;4.819;0.0;128.545;1587.9;2396;94;81;35;231;2173;0;46035
47.74;11.497;35.721;13.834;6.259;0.0;0.0;0.0;18.516;4.927;0.0;138.493;1601.8;2481;71;86;37;226;2191;0;46050
71.003;15.268;27.936;16.482;5.101;0.0;0.0;0.0;8.673;6.291;0.0;150.755;1580.9;2647;68;74;32;268;2850;0;49050
53.975;11.922;32.154;14.339;5.183;0.0;0.0;0.0;15.615;5.609;0.0;138.796;1579.7;2430;594;80;34;247;2491;0;46035
52.984;14.185;25.249;15.346;4.579;0.0;0.0;0.0;20.56;6.0;0.0;138.903;1573.5;2464;71;81;32;252;2506;0;46035
51.288;17.196;30.04;14.899;4.878;0.0;0.0;0.0;14.803;5.236;0.0;138.339;1574.3;2475;71;84;33;207;2475;0;46050
43.666;13.091;28.689;15.608;5.574;0.0;0.0;0.0;16.199;5.355;0.0;128.181;1572.9;2402;74;81;31;237;2210;0;46035
51.13;16.01;34.46;13.342;4.013;0.0;0.0;0.0;19.648;0.0;0.0;138.604;1588.8;2447;313;83;32;201;2497;0;46080
52.426;12.03;45.618;15.014;4.405;0.0;0.0;0.0;17.315;3.898;0.0;150.705;1576.0;2568;71;83;32;238;2740;0;48525
48.424;13.411;38.385;15.429;6.189;0.0;0.0;0.0;12.534;2.231;0.0;136.601;1585.0;2452;305;84;33;274;2453;0;45540
51.722;14.45;30.132;12.08;4.176;0.0;0.0;0.0;21.7;5.0;0.0;139.263;1577.3;2483;71;84;32;234;2549;0;45540
51.527;14.7;34.628;11.352;5.063;0.0;0.0;0.0;13.942;7.488;0.0;138.698;1579.8;2576;68;87;34;204;2647;0;45555
56.405;11.787;32.413;12.882;4.073;0.0;0.0;0.0;18.143;3.578;0.0;139.282;1581.0;2554;533;82;32;222;2654;0;46035
53.745;13.0;30.816;13.601;5.21;0.0;0.0;0.0;18.584;4.09;0.0;139.046;1585.3;2492;82;84;33;230;2536;0;45990
52.37;14.55;29.959;14.802;5.672;0.0;0.0;0.0;17.12;4.272;0.0;138.745;1583.5;2486;68;84;33;192;2541;0;45555
36.844;21.858;28.318;12.756;6.374;0.0;0.0;0.0;16.688;5.117;0.0;127.953;1584.1;2371;71;80;31;241;2420;0;45510
48.853;20.35;37.271;16.086;4.568;0.0;0.0;0.0;17.088;5.317;0.0;149.53;1578.6;1240;70;83;32;285;2858;0;49545
48.853;20.35;37.271;16.086;4.568;0.0;0.0;0.0;17.088;5.317;0.0;149.53;1578.6;1240;70;83;32;285;2858;0;49545
48.853;20.35;37.271;16.086;4.568;0.0;0.0;0.0;17.088;5.317;0.0;149.53;1578.6;1240;70;83;32;285;2858;0;49545
46.95;12.047;30.532;12.521;3.094;0.0;0.0;0.0;31.188;2.42;0.0;138.753;1600.9;2469;105;81;31;232;2587;0;45540
42.623;14.207;27.426;15.296;4.736;0.0;0.0;0.0;15.512;8.148;0.0;127.948;1589.5;2528;88;85;33;209;2543;0;45525
47.947;14.071;30.845;15.617;5.074;0.0;0.0;0.0;17.373;7.574;0.0;138.5;1594.3;2495;71;84;32;211;2564;0;45540
47.947;14.071;30.845;15.617;5.074;0.0;0.0;0.0;17.373;7.574;0.0;138.5;1594.3;2495;71;84;32;211;2564;0;45540
42.427;14.922;29.865;13.092;4.992;0.0;0.0;0.0;18.979;4.585;0.0;128.862;1581.8;2492;68;84;33;219;2535;0;45555
48.313;11.792;27.751;14.011;4.617;0.0;0.0;0.0;17.149;4.299;0.0;127.931;1578.8;2464;71;83;32;183;2515;0;45585
51.722;11.045;34.413;13.847;4.402;0.0;0.0;0.0;20.128;2.915;0.0;138.471;1598.3;2424;136;82;32;217;2476;0;45555
44.457;11.586;30.097;13.842;4.03;0.0;0.0;0.0;17.916;6.421;0.0;128.348;1586.6;2399;701;79;30;215;2468;0;45525
51.091;13.013;32.746;14.013;4.321;0.0;0.0;0.0;20.916;2.203;0.0;138.302;1596.1;2402;94;82;32;162;2403;0;45540
57.434;13.687;36.885;14.224;0.0;0.0;0.0;0.0;10.72;5.869;0.0;138.821;1591.0;2472;227;60;23;302;1865;0;47550
70.664;13.552;38.702;16.053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.971;1582.1;2756;758;105;41;376;2232;0;51510
72.477;13.735;36.761;15.806;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.778;1580.5;2616;136;100;39;365;1932;0;49905
72.66;12.269;32.513;16.868;3.676;0.0;0.0;0.0;0.0;0.0;0.0;137.986;1582.9;2554;519;0;0;262;2118;0;49035
53.366;11.275;29.577;15.792;4.329;0.0;0.0;0.0;19.134;4.9;0.0;138.371;1581.1;2419;375;0;0;174;2523;0;45570
50.072;17.032;29.739;20.295;3.62;0.0;0.0;0.0;15.081;3.394;0.0;139.235;1578.7;2512;86;0;0;188;2575;0;45540
48.471;16.01;34.92;11.903;4.769;0.0;0.0;0.0;18.3;3.698;0.0;138.071;1585.6;2430;665;0;0;165;2480;0;45540
49.903;15.102;33.624;11.116;4.266;0.0;0.0;0.0;21.907;3.099;0.0;139.017;1591.1;2486;479;0;0;219;2470;0;45525
40.276;12.799;33.421;16.312;5.971;0.0;0.0;0.0;22.426;6.238;0.0;137.441;1580.3;2416;1607;0;0;296;2411;0;45690
38.431;16.919;23.249;16.726;5.376;0.0;0.0;0.0;21.214;7.886;0.0;129.801;1578.2;2464;1047;0;0;315;2552;0;47565
75.42;0.0;37.549;0.0;5.341;0.0;22.0;0.0;0.0;4.478;0.0;144.786;1593.6;4748;3710;0;0;1384;3803;0;87045
56.26;13.112;21.289;16.737;6.08;0.0;0.0;0.0;18.307;6.673;0.0;138.458;1616.5;2973;943;0;0;653;2277;1;58050
50.177;13.552;30.992;17.139;3.899;0.0;0.0;0.0;18.105;4.58;0.0;138.444;1593.5;2787;257;0;0;496;2175;0;54045
55.0;14.015;27.619;17.553;4.453;0.0;0.0;0.0;16.374;3.54;0.0;138.554;1589.4;2647;513;0;0;157;1955;0;50565
49.918;13.654;34.176;12.655;5.123;0.0;0.0;0.0;18.647;3.833;0.0;138.004;1593.9;2571;71;1;0;205;1800;0;48060
13.048;12.476;27.851;19.124;0.0;0.0;0.0;0.0;13.982;3.965;0.0;90.446;1585.0;1842;49;83;32;376;1901;0;34470
13.048;12.476;27.851;19.124;0.0;0.0;0.0;0.0;13.982;3.965;0.0;90.446;1585.0;1842;49;83;32;376;1901;0;34470
85.347;0.0;52.743;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.092;1578.8;3285;358;0;0;483;3241;0;52470
60.006;14.434;41.311;11.197;5.084;0.0;0.0;0.0;19.193;3.893;0.0;155.121;1617.0;3066;218;0;0;579;2914;0;57555
50.56;14.2;32.916;14.243;5.923;0.0;0.0;0.0;18.05;3.1;0.0;138.992;1585.3;2720;580;0;0;232;2065;0;50535
52.924;11.393;32.895;14.216;6.048;0.0;0.0;0.0;16.454;4.03;0.0;137.959;1589.4;2692;74;0;0;174;2306;0;50040
49.244;12.929;30.539;15.347;5.656;0.0;0.0;0.0;18.211;6.086;0.0;138.011;1580.7;2635;68;0;0;168;2573;0;49020
49.651;16.016;30.54;13.646;6.378;0.0;0.0;0.0;17.505;4.992;0.0;138.724;1564.4;2624;80;0;0;253;2571;0;49020
49.508;14.315;32.013;14.478;6.608;0.0;0.0;0.0;17.118;4.012;0.0;138.052;1576.8;2604;71;0;0;239;2505;0;49080
48.528;15.156;34.123;13.395;5.934;0.0;0.0;0.0;17.932;4.916;0.0;139.985;1579.6;2610;65;0;0;145;2410;0;48015
49.345;14.921;24.068;13.584;5.243;0.0;0.0;0.0;26.855;5.214;0.0;139.228;1587.0;2559;105;0;0;264;2352;0;48030
48.864;18.192;29.52;15.349;5.284;0.0;0.0;0.0;16.417;4.965;0.0;138.593;1587.8;2557;71;89;34;161;2359;0;48045
49.894;11.835;38.734;11.509;5.286;0.0;0.0;0.0;17.596;3.952;0.0;138.808;1574.4;2649;546;99;38;235;2409;0;48045
51.56;16.451;33.606;7.869;6.827;0.0;0.0;0.0;17.349;4.166;0.0;137.827;1566.3;2585;68;95;37;211;2369;0;47550
47.096;13.151;35.562;14.018;6.695;0.0;0.0;0.0;16.378;5.961;0.0;138.86;1583.1;2613;68;98;38;250;2348;0;47535
62.5;15.466;25.87;15.811;0.785;0.0;0.0;0.0;15.309;4.051;0.0;139.792;1571.7;2576;68;8;2;267;2424;0;47550
54.456;15.766;32.837;15.211;0.0;0.0;0.0;0.0;16.259;4.613;0.0;138.737;1583.0;2602;71;0;0;227;2369;0;47025
41.858;11.397;36.425;16.966;4.715;0.0;0.0;0.0;18.446;8.224;0.0;138.031;1576.9;2576;71;0;0;195;2303;0;47085
49.556;12.826;32.494;14.594;2.474;0.0;0.0;0.0;18.289;8.538;0.0;138.773;1578.8;2573;68;0;0;294;2360;0;47055
48.464;13.366;33.663;14.181;3.002;0.0;0.0;0.0;19.382;5.788;0.0;137.846;1575.5;2587;68;97;38;200;2344;0;47055
51.228;14.438;35.033;12.624;2.839;0.0;0.0;0.0;15.42;6.784;0.0;138.367;1601.6;2559;71;96;37;198;2339;0;47085
50.032;13.465;28.642;16.234;4.394;0.0;0.0;0.0;19.815;5.858;0.0;138.443;1615.1;2579;561;97;38;201;2320;1;47070
50.032;13.465;28.642;16.234;4.394;0.0;0.0;0.0;19.815;5.858;0.0;138.443;1615.1;2579;561;97;38;201;2320;1;47070
46.136;12.658;28.092;15.01;2.398;0.0;0.0;0.0;19.519;4.608;0.0;128.422;1576.2;2557;110;94;36;244;2307;0;47085
53.52;13.919;37.666;15.716;4.921;0.0;0.0;0.0;18.1;6.58;0.0;150.424;1597.2;2790;628;94;37;449;2794;0;53085
56.741;12.307;29.374;13.154;3.725;0.0;0.0;0.0;17.97;4.38;0.0;137.65;1580.3;2554;77;98;38;290;2285;0;47040
51.761;12.593;38.611;13.24;0.0;0.0;0.0;0.0;19.322;3.151;0.0;138.679;1583.2;2616;97;100;39;227;2310;0;47040
51.539;13.769;36.527;16.091;0.0;0.0;0.0;0.0;17.304;2.68;0.0;137.908;1584.0;2526;74;94;36;180;2333;0;47010
51.434;14.5;36.375;13.353;0.0;0.0;0.0;0.0;19.198;3.1;0.0;137.959;1585.4;2469;71;95;37;232;2183;0;46515
54.457;13.394;35.242;15.238;0.0;0.0;0.0;0.0;16.346;3.638;0.0;138.315;1580.6;2492;88;97;37;208;2175;0;46545
53.895;11.478;36.042;15.368;0.0;0.0;0.0;0.0;18.394;3.66;0.0;138.837;1581.6;2436;71;91;35;228;2173;0;46575
53.28;11.388;38.038;13.039;0.0;0.0;0.0;0.0;18.858;3.649;0.0;138.254;1572.5;2458;91;93;36;130;2188;0;46035
50.419;13.882;37.687;14.837;0.0;0.0;0.0;0.0;17.794;3.336;0.0;137.954;1580.8;2509;108;97;38;221;2209;0;45825
51.401;11.47;41.349;9.838;0.0;0.0;0.0;0.0;19.904;3.742;0.0;137.702;1579.1;2497;339;96;37;127;2199;0;46050
63.847;14.494;36.154;13.894;0.0;0.0;0.0;0.0;7.705;2.745;0.0;138.839;1581.5;2486;68;96;38;279;2148;0;46035
48.723;14.033;40.502;13.117;0.0;0.0;0.0;0.0;19.913;3.341;0.0;139.629;1571.9;2545;71;30;11;250;2177;0;46035
48.844;16.432;38.387;11.506;0.0;0.0;0.0;0.0;20.661;3.157;0.0;138.983;1571.4;2475;116;0;0;203;2167;0;46035
47.232;13.027;40.585;13.617;0.0;0.0;0.0;0.0;18.613;5.268;0.0;138.343;1571.5;2472;71;0;0;176;2187;0;46350
54.975;13.535;32.185;17.65;0.0;0.0;0.0;0.0;16.611;3.568;0.0;138.525;1568.7;2506;71;0;0;352;2271;0;46065
50.755;16.123;36.895;12.641;0.0;0.0;0.0;0.0;18.283;4.023;0.0;138.724;1567.4;2506;77;0;0;276;2210;0;46035
49.957;13.314;39.04;11.953;0.0;0.0;0.0;0.0;20.065;4.407;0.0;138.735;1580.8;2492;370;0;0;276;2227;0;46065
45.542;14.902;38.543;17.424;0.0;0.0;0.0;0.0;17.666;4.6;0.0;138.678;1579.0;2469;74;0;0;200;2208;0;46065
46.537;13.974;37.426;15.624;0.0;0.0;0.0;0.0;20.449;4.851;0.0;138.863;1574.9;2447;88;0;0;258;2168;0;46095
50.631;16.059;35.877;14.057;0.0;0.0;0.0;0.0;17.71;4.737;0.0;139.07;1578.6;2514;74;0;0;195;2116;0;46080
48.805;12.696;36.49;13.55;0.0;0.0;0.0;0.0;20.574;6.161;0.0;138.276;1572.2;2382;68;0;0;217;2103;0;45585
47.025;12.27;42.059;12.16;0.0;0.0;0.0;0.0;19.507;5.7;0.0;138.722;1575.9;2407;65;94;36;217;2100;0;46035
53.183;13.806;35.194;16.415;0.0;0.0;0.0;0.0;13.969;6.324;0.0;138.889;1581.0;2396;68;91;35;234;2157;0;46080
45.754;12.637;39.887;16.391;0.0;0.0;0.0;0.0;16.524;7.136;0.0;138.328;1576.9;2438;68;92;36;167;2174;0;46110
49.734;12.626;36.617;13.986;0.0;0.0;0.0;0.0;17.217;8.69;0.0;138.869;1581.3;2416;71;93;36;205;2126;0;46110
46.071;15.452;38.448;13.968;0.0;0.0;0.0;0.0;16.898;6.188;0.0;137.024;1595.9;2475;68;93;36;298;2200;0;46110
48.792;14.862;36.917;13.323;0.0;0.0;0.0;0.0;17.77;7.179;0.0;138.841;1583.2;2503;68;93;36;259;2244;0;46080
48.209;14.423;36.255;15.392;0.0;0.0;0.0;0.0;18.072;4.884;0.0;137.237;1578.5;2376;68;90;35;183;2114;0;46065
49.209;13.081;39.028;13.985;0.0;0.0;0.0;0.0;18.701;4.651;0.0;138.657;1574.3;2452;91;93;36;240;2178;0;46020
47.313;13.958;36.905;16.019;0.0;0.0;0.0;0.0;19.41;4.618;0.0;138.223;1579.8;2503;71;95;37;265;2214;0;46035
