Date,Average temperature,Precipitation,Average wind speed,Wind gust,Maximum pressure,NO2,O3
12/12/2015,10,0,0.8,5,951.4,14,55
13/12/2015,8.6,0,0.8,6.4,946,52,7
14/12/2015,11.4,0.2,1.4,5.8,947.5,64,9
15/12/2015,11.6,0,0.6,5.3,953.9,60,8
16/12/2015,10.8,0,0.6,4.7,956,55,6
17/12/2015,10.4,0,0,3.9,953.2,69,5
18/12/2015,11,0,0.3,3.3,952.5,67,4
19/12/2015,10.8,0,0.8,4.7,950.3,58,8
20/12/2015,10.8,0,0.8,8.6,950.3,44,15
21/12/2015,9.2,0,0.8,5.8,955.3,68,5
22/12/2015,9.6,0,0.6,5.6,955.8,71,8
23/12/2015,9.4,0,0.3,5.3,953.3,60,10
24/12/2015,6.6,0,0.3,2.8,953.2,57,4
25/12/2015,8,0,0.3,5.3,954.6,33,20
26/12/2015,7.3,0,0.3,5.8,954.8,26,38
27/12/2015,9.4,0,2.2,6.4,952.9,46,25
28/12/2015,10.2,3.3,2.2,8.3,949.6,53,24
29/12/2015,8.1,0,1.1,6.1,953.8,67,6
30/12/2015,8.6,0.5,0.3,5,953.5,50,15
31/12/2015,10.7,0.1,1.4,6.1,948,53,4
01/01/2016,11.3,3.2,1.9,8.9,946.9,24,24
02/01/2016,8.2,0,1.9,9.2,945.2,16,46
03/01/2016,8.3,0.4,2.5,10.3,944.1,29,36
04/01/2016,10.2,4.1,6.4,23.3,933.1,16,30
05/01/2016,6.8,0,3.1,11.9,936.2,17,60
06/01/2016,5.2,0.3,2.2,14.2,940.7,21,48
07/01/2016,11.6,0.5,4.4,13.9,939,19,35
08/01/2016,11.6,6,1.9,11.7,938,21,45
09/01/2016,9.8,0.2,2.5,12.8,935,21,54
10/01/2016,10.2,12,3.9,17.2,934.1,19,58
11/01/2016,8.2,0.4,3.6,17.2,941.4,NA,NA
12/01/2016,6.8,0,1.4,6.9,947,85,6
13/01/2016,5.8,0,0.6,3.9,948.5,NA,5
14/01/2016,6.2,2.1,0.6,5.3,944.3,50,12
15/01/2016,6.8,0,2.2,11.9,950.9,24,58
16/01/2016,4.4,0,1.9,10.3,952.8,24,60
17/01/2016,3,0,0.6,5.3,952,64,13
18/01/2016,6,0,2.8,9.2,942.8,28,43
19/01/2016,5.8,0,1.1,5.8,941.5,96,11
20/01/2016,5.4,0,0.3,4.2,941.9,85,9
21/01/2016,6.8,0,0.3,3.3,948.2,72,7
22/01/2016,8.6,0.8,1.1,4.7,954.8,59,9
23/01/2016,12.2,0,1.1,5,956.2,35,14
24/01/2016,12.8,0,0.6,4.7,955.2,33,21
25/01/2016,12.2,0,0.8,4.7,953.2,52,15
26/01/2016,10.7,0,0.8,5.6,953.5,53,12
27/01/2016,8.6,0,0.6,3.9,952.2,67,7
28/01/2016,8.5,3.7,1.1,5.8,952.3,43,21
29/01/2016,8.6,0.5,1.9,7.8,954.7,44,31
30/01/2016,8.6,0,1.1,6.9,956.2,66,12
31/01/2016,10.9,0,0.3,8.1,956.4,24,53
01/02/2016,10.4,0,0.6,4.7,956.5,75,10
02/02/2016,10,0,0.3,5,951.6,63,10
03/02/2016,10,0,2.8,10.8,955.6,27,51
04/02/2016,7.4,0,1.4,8.9,958.2,38,49
05/02/2016,7,0,0.8,6.1,953.1,49,33
06/02/2016,7,13.8,1.4,13.3,946.4,67,3
07/02/2016,7.2,0,1.7,14.7,947.2,9,68
08/02/2016,8.8,0,2.5,9.4,949.6,29,43
09/02/2016,10.6,0.6,4.7,18.6,947.2,23,47
10/02/2016,11.4,0,4.4,15.6,941.1,18,50
11/02/2016,13.4,2.8,2.8,13.9,937.8,28,25
12/02/2016,11.2,6.2,4.2,16.1,935.6,23,32
13/02/2016,12.7,2.3,4.4,15.3,934.4,12,32
14/02/2016,8.2,2.4,3.6,17.8,930.6,11,66
15/02/2016,6.8,0,4.2,17.5,945.4,19,63
16/02/2016,4.6,0,3.6,14.7,948,15,66
17/02/2016,3,2.2,1.4,9.7,947.5,68,24
18/02/2016,6.8,1.7,1.4,8.9,944.1,43,32
19/02/2016,6.2,0,2.5,9.2,949.3,28,51
20/02/2016,7.8,0,1.4,6.7,953.6,38,42
21/02/2016,9,0,1.4,6.4,951.2,17,64
22/02/2016,10.1,0,1.1,6.7,946.1,71,18
23/02/2016,10,0,1.7,6.4,948.5,43,43
24/02/2016,7.4,1.5,2.2,9.2,945.8,72,5
25/02/2016,8.7,0,2.5,11.7,941.5,18,64
26/02/2016,5.8,5.8,1.9,13.6,940.3,29,45
27/02/2016,5.4,0,4.2,17.8,922.4,13,66
28/02/2016,7.7,0,3.3,,935.1,20,51
29/02/2016,8.2,0,1.9,11.7,947.3,36,61
01/03/2016,9.1,0,0.6,4.7,949,111,10
02/03/2016,11.3,0,2.5,12.5,948.3,45,41
03/03/2016,10.2,0,1.9,7.8,943.3,28,63
04/03/2016,9.8,1.5,3.1,14.4,939.7,34,50
05/03/2016,6.8,0,2.2,12.5,934.4,11,67
06/03/2016,6.6,1.1,2.2,10.6,937.1,9,72
07/03/2016,7,0.5,3.6,13.1,936.7,41,45
08/03/2016,7.4,0,3.3,14.2,943.1,18,71
09/03/2016,8.8,0,3.6,15.8,942.9,31,45
10/03/2016,7.2,0,3.6,15.8,940.3,20,65
11/03/2016,9,0,2.5,12.8,943.8,17,70
12/03/2016,7.6,0,1.1,5.8,944.8,24,62
13/03/2016,9,0,1.1,8.9,943.2,21,77
14/03/2016,7.8,0,1.9,11.1,939.5,21,87
15/03/2016,9,0,2.2,6.7,941.4,47,54
16/03/2016,9.6,0,1.4,6.1,940.6,89,28
17/03/2016,10.6,0,2.5,7.8,940.6,52,48
18/03/2016,9.3,18.4,2.2,8.9,939.2,49,40
19/03/2016,9.8,0.2,2.5,11.1,936.6,14,62
20/03/2016,9.1,0.1,0.6,10,937.1,24,51
21/03/2016,10,19.8,1.7,9.7,935.9,20,70
22/03/2016,10.1,0.1,1.9,7.5,933.3,18,64
23/03/2016,9.2,0,1.9,8.6,936,19,66
24/03/2016,11,0,1.1,6.1,942.4,29,64
25/03/2016,11,0,0.8,5.3,945.8,44,41
26/03/2016,10.9,0.5,3.1,11.7,946,14,50
27/03/2016,11.6,0,3.6,12.2,943.6,8,72
28/03/2016,11,0,2.8,9.2,942.3,23,47
29/03/2016,13.8,0,2.8,8.6,941.6,19,57
30/03/2016,15.2,0.5,1.7,10,938.9,57,23
31/03/2016,8.8,0,3.9,18.3,941.6,22,52
01/04/2016,9.4,0,2.5,9.2,942.4,15,74
02/04/2016,10.3,0,2.5,8.3,936.8,38,51
03/04/2016,11.4,6.6,2.8,13.1,935.9,10,79
04/04/2016,8.2,13.2,1.1,6.9,935.8,47,21
05/04/2016,11.5,0,3.9,14.7,937.7,15,71
06/04/2016,13,0,1.9,7.2,940,32,53
07/04/2016,13.6,0,1.7,14.7,940.1,33,49
08/04/2016,9.8,0,3.1,15.6,939.3,18,69
09/04/2016,12,0,1.9,8.9,938.2,19,66
10/04/2016,10,1.9,3.9,13.1,932.3,12,80
11/04/2016,9.2,5.8,1.9,10.3,934.5,23,58
12/04/2016,10,11.8,2.2,12.5,934.7,41,29
13/04/2016,11.4,0,3.3,10.3,938.2,23,62
14/04/2016,13.4,0,1.4,8.3,938.7,19,66
15/04/2016,13.8,1.8,2.8,13.9,935.5,48,24
16/04/2016,11.8,14.7,2.8,14.4,935.9,18,44
17/04/2016,12.2,0,2.5,9.2,940.1,11,75
18/04/2016,14.6,0,2.5,9.7,941.7,35,45
19/04/2016,12.5,27.8,1.4,7.8,940.3,22,54
20/04/2016,10.4,2.6,1.1,10.8,941.2,46,42
21/04/2016,12.8,1,1.7,8.1,944,11,71
22/04/2016,13.6,0,1.4,8.3,944.1,58,29
23/04/2016,13.8,3.9,1.4,9.7,941.4,40,25
24/04/2016,12.8,0,1.7,8.9,940.7,11,70
25/04/2016,13.2,0,1.4,7.5,940.8,51,39
26/04/2016,15,0,2.2,8.1,937.6,74,23
27/04/2016,16.3,1.1,1.7,9.7,934.7,54,23
28/04/2016,14.5,0,1.7,6.7,937.2,29,55
29/04/2016,14.8,1,1.1,8.1,940.1,18,52
30/04/2016,14.1,0,3.1,10.6,947.6,16,54
01/05/2016,11.2,0,2.2,9.4,949,8,74
02/05/2016,14.3,0,1.9,7.2,947.2,29,68
03/05/2016,18.6,0,1.7,7.2,945.2,33,57
04/05/2016,20.2,0,1.4,7.5,942.9,26,95
05/05/2016,17.6,1.2,2.2,11.7,938.7,34,74
06/05/2016,13.5,8.3,1.4,8.9,935.6,20,43
07/05/2016,13.6,5.7,1.4,8.9,932.2,9,77
08/05/2016,11,14.8,2.2,11.7,927.8,13,66
09/05/2016,11.1,7.6,1.9,9.2,932.9,28,39
10/05/2016,12.6,6.6,1.7,10.8,932.8,19,61
11/05/2016,11.4,6.4,0.8,8.3,930.9,26,57
12/05/2016,12.1,0,2.5,10,932.3,13,72
13/05/2016,12.4,0.3,1.1,10.6,938.2,18,55
14/05/2016,14.2,0,0.8,6.7,942.4,25,58
15/05/2016,16.6,0,1.9,8.3,944.3,7,87
16/05/2016,16.4,0,1.1,7.8,945.8,23,76
17/05/2016,18.5,0,1.4,6.1,943.2,42,63
18/05/2016,19.2,0,2.5,8.9,940.5,58,41
19/05/2016,19.5,0,1.4,8.6,944.9,21,72
20/05/2016,21.1,0,1.7,5.6,945.7,48,33
21/05/2016,22.4,0,2.5,9.4,941.3,33,61
22/05/2016,18.2,0,3.1,14.4,944.8,8,47
23/05/2016,16.2,0,1.1,5.8,946.6,24,44
24/05/2016,20.1,0,2.5,10,940.4,52,34
25/05/2016,17.5,0,1.7,8.6,936.1,14,65
26/05/2016,19.4,0,1.7,7.5,935.9,59,33
27/05/2016,19.2,0,2.2,10.8,938.5,60,38
28/05/2016,16.4,4.2,1.7,17.8,940.2,10,83
29/05/2016,15.6,0,3.1,12.5,941.3,6,61
30/05/2016,16.4,0,1.7,7.8,942,31,48
31/05/2016,17.4,0,1.1,8.9,943.9,17,72
01/06/2016,19.6,0,1.7,7.2,944.5,57,55
02/06/2016,20.5,0,1.1,6.7,940.4,43,67
03/06/2016,22.8,0.6,2.5,9.2,935.8,52,50
04/06/2016,21,0,1.9,6.9,939.6,38,54
05/06/2016,21.9,0,1.9,6.1,941.1,23,72
06/06/2016,22.7,0,1.9,10.3,942.8,72,23
07/06/2016,25.6,0,1.9,6.4,944.9,54,44
08/06/2016,26.7,0,1.7,7.5,943.8,78,38
09/06/2016,27.2,0,2.2,9.4,943.1,48,72
10/06/2016,25.2,0,3.1,9.7,935.7,21,87
11/06/2016,25.1,0,2.5,15.6,939.4,11,75
12/06/2016,24.4,0,1.9,17.2,941.7,9,82
13/06/2016,25.4,0,3.3,12.2,940.1,10,30
14/06/2016,22.7,0,3.3,12.2,937.8,11,68
15/06/2016,17.2,0.5,2.8,15,931.7,10,60
16/06/2016,15.2,0,3.1,11.4,937.5,9,52
17/06/2016,16.9,0,1.9,8.3,943.2,9,68
18/06/2016,19.1,0,2.5,8.6,949.4,5,73
19/06/2016,19.8,0,1.4,8.6,950.2,12,64
20/06/2016,23.4,0,1.4,8.3,947.5,72,14
21/06/2016,26.8,0,1.7,8.3,946.4,33,72
22/06/2016,27.5,0,2.5,10.3,943.8,13,98
23/06/2016,26.4,0,2.5,9.7,944.2,46,59
24/06/2016,27.3,0,2.5,11.1,943.1,85,32
25/06/2016,26.2,0,2.2,13.9,940,18,67
26/06/2016,24.5,0,1.4,12.5,942.5,8,80
27/06/2016,26.6,0,1.1,8.3,944.9,23,70
28/06/2016,28.6,0,1.9,10.8,942.5,32,68
29/06/2016,28.9,0,2.5,11.4,939,21,73
30/06/2016,27.8,0,1.7,9.2,940.2,69,44
01/07/2016,27.8,0,1.9,8.6,941.1,44,62
02/07/2016,28.6,0,1.7,10.8,942.7,30,82
03/07/2016,28.4,0,1.9,11.1,944.5,14,80
04/07/2016,28.6,0.2,2.2,10.6,941.9,20,77
05/07/2016,27.2,5.5,1.7,12.2,945.1,44,69
06/07/2016,26.8,5.7,1.9,8.9,944.6,29,72
07/07/2016,25.8,0,2.5,10,944.4,33,65
08/07/2016,27.8,0,1.4,7.8,945.7,57,43
09/07/2016,29.8,0,0.8,6.9,945.2,21,83
10/07/2016,31.4,0,1.7,6.9,941.2,13,93
11/07/2016,31,0,2.5,11.4,938.5,43,63
12/07/2016,28.2,0,1.7,11.1,940.3,47,61
13/07/2016,23.2,0,3.1,13.9,945.3,15,68
14/07/2016,21.8,0,2.5,13.3,946.9,22,65
15/07/2016,22.6,0,1.4,10.6,946.6,23,62
16/07/2016,26.7,0,0.8,5.8,946.6,16,77
17/07/2016,28.8,0,0.8,8.3,943.4,14,92
18/07/2016,30.1,0,2.8,8.6,944.3,29,90
19/07/2016,29.6,0,0.8,6.9,943.8,36,69
20/07/2016,29.9,0,2.5,12.8,942.8,31,46
21/07/2016,28.2,0,1.9,9.4,940.1,67,39
22/07/2016,26.8,0,1.9,12.2,942.2,24,79
23/07/2016,24.8,0,2.8,10.8,943.7,7,55
24/07/2016,26.2,0,1.4,8.1,942.8,7,74
25/07/2016,29,0,1.7,10,943.4,11,87
26/07/2016,30.6,0,1.4,11.7,943.4,29,71
27/07/2016,31,0,1.7,10.3,942.1,24,78
28/07/2016,30.3,0,1.9,8.3,942.2,18,86
29/07/2016,31.5,0,2.8,10,940.6,29,73
30/07/2016,30,0,3.3,10.8,940.7,8,99
31/07/2016,27.2,0,1.7,9.7,942.3,6,96
01/08/2016,27.6,0,1.4,10,944,28,59
02/08/2016,29.4,0,1.9,9.7,943.9,26,63
03/08/2016,30.6,0,1.7,8.3,941.1,NA,62
04/08/2016,29.3,0,2.8,11.7,940.4,51,80
05/08/2016,26.8,0,2.2,10,945,12,59
06/08/2016,27.6,0,2.2,8.6,947.2,11,71
07/08/2016,28,0,1.9,7.5,948.1,8,75
08/08/2016,28.9,0,0.3,5,948.2,35,50
09/08/2016,27.5,0,1.1,13.9,944.5,18,75
10/08/2016,23,0,3.3,14.2,944.2,10,62
11/08/2016,23.4,0,1.9,10.8,946.1,18,67
12/08/2016,25.8,0,1.1,6.9,948.1,14,77
13/08/2016,27.4,0,1.1,7.2,947,9,94
14/08/2016,27.4,0,1.7,10,945.4,8,85
15/08/2016,27.7,0,1.7,8.9,943.1,7,82
16/08/2016,28,0,1.9,8.9,940.6,18,91
17/08/2016,26.8,0,1.1,7.5,938.9,15,90
18/08/2016,27.2,0,1.7,5.8,937.8,35,45
19/08/2016,27.6,0,1.4,9.4,937.2,14,78
20/08/2016,27.5,0,2.2,10.8,942.9,5,55
21/08/2016,25.4,0,1.9,10.8,946.1,13,56
22/08/2016,28.4,0,1.4,7.8,947.1,25,46
23/08/2016,29.6,0,1.4,6.1,946.3,17,65
24/08/2016,28,0,1.9,7.5,944,15,77
25/08/2016,27.6,0,1.4,7.2,941.3,18,81
26/08/2016,27.4,0,1.4,6.1,941.4,24,71
27/08/2016,28.9,0,2.2,9.2,943.1,14,80
28/08/2016,28.7,0,1.7,7.8,943.3,30,55
29/08/2016,28,0,2.5,11.7,943.4,NA,63
30/08/2016,25.2,0,1.9,10,943.2,28,33
31/08/2016,26.9,0,1.1,8.3,944.3,19,56
01/09/2016,27.8,0,1.7,10.3,946.7,22,63
02/09/2016,27.2,0,0.8,5,947.1,36,50
03/09/2016,29.2,0,1.4,6.1,945.2,30,61
04/09/2016,29.6,0,1.7,8.9,946.4,51,37
05/09/2016,29.9,0,1.4,7.8,947,42,46
06/09/2016,30.6,0,1.1,6.4,945,49,60
07/09/2016,31,0,2.5,13.6,940.3,69,6
08/09/2016,26.9,0,1.7,8.9,939.6,66,47
09/09/2016,25.4,0,1.4,6.4,940.8,21,61
10/09/2016,26.2,0,1.1,7.2,941.4,18,72
11/09/2016,26.4,0,1.1,7.2,941.4,14,81
12/09/2016,26.8,0.9,1.4,11.4,940.7,29,52
13/09/2016,19.8,7,2.8,15.8,937.6,13,65
14/09/2016,15.7,0.2,2.2,10.3,938.6,15,13
15/09/2016,15.4,0,1.4,8.6,941.1,14,17
16/09/2016,18.6,0,1.1,7.8,946.4,55,23
17/09/2016,18.5,0,2.2,9.4,946.2,24,46
18/09/2016,17.7,0,0.6,8.9,944.9,20,51
19/09/2016,18.2,0,0.8,5.8,944.9,46,39
20/09/2016,20.8,0,1.7,6.7,939.8,36,NA
21/09/2016,20.9,0,1.4,9.2,941.4,84,17
22/09/2016,20.3,0,1.1,7.5,942.7,89,17
23/09/2016,21.2,0,1.1,,946.8,93,9
24/09/2016,21,0,1.1,6.1,946.3,28,79
25/09/2016,21,0,0.8,7.5,944.7,19,76
26/09/2016,21.7,0,1.4,7.5,945.7,40,53
27/09/2016,22,0,1.1,9.7,948.6,43,52
28/09/2016,20.2,0,1.9,8.6,951,14,47
29/09/2016,19.6,0,1.1,5.6,951.6,57,52
30/09/2016,20.2,0,1.4,5.3,944.4,39,58
01/10/2016,20.8,0,1.9,11.1,938.9,74,16
02/10/2016,19.8,0,1.4,8.1,941.3,41,43
03/10/2016,20.9,0,0.8,4.7,944.5,37,60
04/10/2016,21.4,0,1.1,5,945.3,69,30
05/10/2016,21.4,0,1.4,6.1,943.2,44,55
06/10/2016,21.6,0,1.1,7.8,937.8,101,7
07/10/2016,19.5,0,1.1,6.7,940.1,98,6
08/10/2016,19.2,0,0.8,6.1,942.2,53,33
09/10/2016,19,0,1.1,7.8,941.2,28,60
10/10/2016,18.3,0,1.1,8.1,942.2,48,40
11/10/2016,16.5,6,1.4,9.2,940.2,110,5
12/10/2016,12.7,13.3,0.6,5,933.5,38,38
13/10/2016,13.8,1.1,1.4,7.2,927.7,26,52
14/10/2016,14.7,0.4,0.6,8.1,935.4,36,18
15/10/2016,12.8,0,0.6,5.6,940.1,39,40
16/10/2016,15.1,0,0.6,5,943.2,25,57
17/10/2016,16.2,5,1.1,5,947.7,66,6
18/10/2016,16.4,6.1,0.8,5.8,948.8,57,10
19/10/2016,16.5,4.7,0.3,3.3,946.7,59,5
20/10/2016,15.9,1.9,0.8,4.4,940.3,59,5
21/10/2016,15.2,0.3,0.6,4.2,937.8,61,5
22/10/2016,14.6,21.8,0.8,6.4,935,49,11
23/10/2016,13,12.8,1.7,10.8,934.2,20,48
24/10/2016,12.4,0.6,1.4,6.4,938,34,41
25/10/2016,16,1.4,1.4,6.4,944.9,38,16
26/10/2016,18.3,0,0.6,5.8,948.3,52,8
27/10/2016,19.4,0,1.1,6.7,950.3,47,16
28/10/2016,18,0,0.6,4.7,953.3,41,26
29/10/2016,17,0,0.6,5.3,952.1,48,6
30/10/2016,16,0,0.6,4.2,948.4,47,42
31/10/2016,15,0,0.3,3.6,945.4,61,24
01/11/2016,13.2,0,0.3,3.3,947.3,34,52
02/11/2016,15.2,0,0.6,4.2,945.8,72,16
03/11/2016,16,5.5,0.6,3.9,942.3,72,10
04/11/2016,14,11.7,0.6,7.2,942.8,56,7
05/11/2016,11.4,14.4,2.2,14.2,937,18,49
06/11/2016,9.4,0,1.4,8.9,935.3,17,52
07/11/2016,7.3,0.6,0.8,5,938.6,55,NA
08/11/2016,6.8,0.2,2.2,8.3,944.2,16,61
09/11/2016,11,0,1.9,7.8,945.3,19,54
10/11/2016,8.3,0,0.8,3.9,947.8,88,1
11/11/2016,8.8,0,0.3,3.9,948.1,78,4
12/11/2016,8.7,0,0.3,2.5,946.5,63,6
13/11/2016,12.2,0,1.1,9.2,947.6,31,26
14/11/2016,10.2,0,1.9,8.9,948.5,35,NA
15/11/2016,10.2,0,1.7,7.2,951.1,38,46
16/11/2016,9.5,0,0.8,3.6,949.9,79,13
17/11/2016,10.5,0,0.6,4.2,945.8,79,10
18/11/2016,10,0,0,4.2,941.3,91,8
19/11/2016,8.2,5.7,0.6,8.1,940.2,52,15
20/11/2016,8.8,15.7,0.3,12.2,936.8,19,48
21/11/2016,9.5,0.1,1.9,11.9,929.6,28,63
22/11/2016,8,0.1,0.8,5.3,929.6,47,28
23/11/2016,6.4,1.4,1.1,6.4,939.8,36,28
24/11/2016,5.7,0,0.8,6.1,934.5,38,29
25/11/2016,4.6,12.4,1.1,5.8,934.9,59,14
26/11/2016,7.8,19.9,1.4,6.4,932.7,53,26
27/11/2016,9.6,7,1.7,6.7,932.8,32,36
28/11/2016,9.9,0,1.9,8.6,939.1,27,69
29/11/2016,9.4,1,1.4,5.3,946.8,52,13
30/11/2016,11.6,0,2.8,8.9,950.3,39,41
01/12/2016,10.3,0,1.1,5.8,951.3,45,40
02/12/2016,9.8,0,0.6,3.3,945.9,74,17
03/12/2016,9,12.1,1.9,7.2,938.7,63,10
04/12/2016,10.4,5.3,1.9,8.1,937.9,27,59
05/12/2016,11.8,0,2.2,7.2,945.6,48,31
06/12/2016,10.5,0,1.4,6.1,951.1,27,56
07/12/2016,8.8,0,0.3,2.8,953.7,66,11
08/12/2016,8.8,0,0.3,4.2,955.8,43,27
09/12/2016,9.5,0,1.1,4.4,955.8,59,20
10/12/2016,10.8,0,0.8,4.2,952.7,67,15
11/12/2016,8.8,0,0,4.4,949.4,30,35
12/12/2016,7.2,0,0.3,2.5,947.2,74,7
13/12/2016,6.6,0,0.6,2.5,947.2,62,7
14/12/2016,8,5.8,0.8,4.4,954.4,35,11
15/12/2016,8.8,3.8,0.8,4.7,945.2,59,7
16/12/2016,8.2,2.8,1.7,9.7,946.1,57,8
17/12/2016,10.4,0,4.7,14.2,952.6,26,35
18/12/2016,8.2,0,3.6,11.4,952.6,21,38
19/12/2016,6.8,0,1.9,13.1,944.1,36,31
20/12/2016,5.8,0,0.3,4.7,945.6,76,9
21/12/2016,7.9,0,0.3,5.3,952.3,93,4
22/12/2016,8,0,0.3,2.5,967.3,72,4
23/12/2016,8.8,0,0,5,958.4,46,12
24/12/2016,8.8,0,1.7,6.4,960.2,35,23
25/12/2016,7.2,0,0.6,5.6,957.9,25,13
26/12/2016,7.6,0,0,3.3,954.7,59,9
27/12/2016,9.8,0,0.3,5.8,954.5,67,5
28/12/2016,9,0,0.3,6.1,957,106,4
29/12/2016,6.9,0,0,3.3,956.7,61,6
30/12/2016,5,0,0.3,2.5,956.3,74,5
31/12/2016,0.4,0,0,2.8,954.4,36,10
01/01/2017,1.7,0,0,3.3,951.8,48,5
02/01/2017,2.7,0,0.8,4.4,945.5,NA,NA
03/01/2017,6,0,0,3.3,948.6,51,11
04/01/2017,6.8,0,0.8,3.6,950.4,72,6
05/01/2017,7.2,0,0.6,2.8,947.7,59,7
06/01/2017,5.4,0,,,950.5,64,15
07/01/2017,5,0,0,4.2,952,48,22
08/01/2017,5.5,0,0.6,5.6,952.3,67,7
09/01/2017,5.4,0,0.6,3.3,949.2,49,25
10/01/2017,7.7,0,0.8,4.4,946,72,6
11/01/2017,10.4,0,3.1,10.8,948.1,76,9
12/01/2017,8.6,0,0.8,11.1,948.7,63,7
13/01/2017,7.2,0,3.1,13.9,946.8,45,35
14/01/2017,3.8,0,2.2,18.3,954.1,47,37
15/01/2017,6.6,0,0.6,7.8,950.7,12,64
16/01/2017,6.2,0,0.8,12.5,948.4,35,NA
17/01/2017,5.8,0,3.3,13.1,944,21,47
18/01/2017,1,0,1.1,12.5,942.6,31,47
19/01/2017,2.1,0,3.6,16.1,942.4,33,46
20/01/2017,5.7,0,4.2,15.3,939.8,36,39
21/01/2017,7.2,0,2.2,11.7,941.3,26,58
22/01/2017,4.6,0,0.6,8.9,940.8,52,24
23/01/2017,7.3,0,1.1,6.4,943.7,88,16
24/01/2017,6.7,0,0.8,5,946,96,9
25/01/2017,5.2,0,0.6,5,944,112,8
26/01/2017,4,12.5,0.6,5.3,939.8,103,8
27/01/2017,5.1,7.5,0.8,8.9,937.8,77,11
28/01/2017,6.4,0,1.1,10.8,946.6,16,68
29/01/2017,7,1.5,0.3,6.4,948,37,22
30/01/2017,9.8,0,0.3,5.8,946.8,35,23
31/01/2017,10.8,0,0.8,4.7,942.1,55,10
01/02/2017,8.1,4.2,0.3,9.2,941.3,55,8
02/02/2017,9.7,3,1.9,14.7,940.1,43,28
03/02/2017,9.4,0.2,3.6,26.1,940.1,28,53
04/02/2017,11.6,3.7,5,16.9,939.6,14,60
05/02/2017,7.6,0,5.6,17.2,947.8,8,82
06/02/2017,10.8,0,3.9,13.9,948.9,13,72
07/02/2017,9.5,0.8,1.9,10.8,948,40,24
08/02/2017,6.3,0,1.7,10.6,950.3,23,66
09/02/2017,5.2,0,0.3,5.6,947.9,95,11
10/02/2017,4,4.5,0.8,5.3,936.2,70,5
11/02/2017,5.6,9.7,2.2,12.2,935.6,39,29
12/02/2017,9.1,16.5,3.6,14.2,928.5,27,36
13/02/2017,9,0.7,3.1,13.1,939.5,25,57
14/02/2017,7.8,0,0.3,5,949,57,17
15/02/2017,9.6,0,1.1,5.8,953,41,40
16/02/2017,8.8,0,0.8,4.4,953.9,57,25
17/02/2017,8.6,0,0.6,5.3,951.7,63,18
18/02/2017,8.8,0,0.3,3.3,947.2,61,14
19/02/2017,10.1,0,1.7,8.6,948.3,14,56
20/02/2017,9.2,0,1.4,6.1,948.6,42,41
21/02/2017,10.4,0,1.1,5.8,947.2,55,30
22/02/2017,12.8,0,2.2,6.9,945.7,60,27
23/02/2017,12.4,1.5,0.6,6.7,941.2,68,5
24/02/2017,12.3,0,0.8,7.8,941.2,34,28
25/02/2017,10.2,0,1.1,5.6,942.8,65,21
26/02/2017,10.3,0,1.1,7.2,944.8,32,25
27/02/2017,10.1,0,2.2,10.8,942.4,11,57
28/02/2017,9.6,0,3.1,10.8,941.1,18,58
01/03/2017,10.6,0,1.1,6.9,944.2,54,29
02/03/2017,11,0,0.8,5,943.7,58,8
03/03/2017,8,2.1,2.2,13.9,937.8,27,48
04/03/2017,5.3,0,1.4,12.5,937,12,67
05/03/2017,8.6,0,1.1,8.3,944.3,17,47
06/03/2017,14.1,0,1.9,15.3,948.3,13,47
07/03/2017,14.2,0,1.9,10.6,949,15,65
08/03/2017,14.7,0,1.1,3.3,951.1,64,23
09/03/2017,16.8,0,0.8,5,950.6,79,15
10/03/2017,18,0,0.8,6.1,948.1,73,20
11/03/2017,16.1,0,0.8,8.3,944.1,66,22
12/03/2017,13.1,0,3.1,17.8,942.9,12,64
13/03/2017,11.4,0,5.3,16.4,946.1,12,74
14/03/2017,14.8,0,2.5,15.8,948.8,24,65
15/03/2017,15.2,0,1.9,8.3,948.8,25,65
16/03/2017,13.7,0,2.2,9.7,946.3,24,76
17/03/2017,13.8,0,1.4,7.2,945,30,83
18/03/2017,14.4,0,1.1,4.7,946,47,62
19/03/2017,15.6,0,1.1,5,943.5,50,42
20/03/2017,17.6,0,1.7,7.2,938.8,31,58
21/03/2017,12.6,0,2.5,10.8,940.1,18,58
22/03/2017,7.6,2.4,2.5,13.9,940,14,73
23/03/2017,2.6,5.1,0.8,7.2,935.3,16,69
24/03/2017,5.4,4.5,0.8,8.3,938.1,30,48
25/03/2017,4.4,2.9,1.4,8.3,938.1,34,40
26/03/2017,10.4,2.1,1.7,10.3,938.8,8,58
27/03/2017,10.2,0.1,3.1,11.4,946.4,25,62
28/03/2017,12.7,0,0.8,6.1,950,68,18
29/03/2017,13.4,0,0.8,4.7,950.6,74,18
30/03/2017,15,0,1.7,6.7,947.7,51,38
31/03/2017,15.4,0,3.3,15.6,944.3,23,67
01/04/2017,12.6,0,3.3,13.6,944.8,9,85
02/04/2017,12.8,0,2.2,9.7,944.3,11,80
03/04/2017,12.5,0,1.1,8.6,946.7,24,66
04/04/2017,14.5,0,1.4,11.1,946.2,29,64
05/04/2017,13.6,0,3.1,11.7,944.2,12,77
06/04/2017,14.8,0,2.2,10,944.6,20,77
07/04/2017,16.4,0,1.4,7.5,942.5,36,60
08/04/2017,16.6,0,0.8,4.4,944.6,15,103
